pais,idioma_show,keyword,podcast_id,nombre_podcast,editorial,total_episodios,episodios_descargados,episodio_id,nombre_episodio,fecha_lanzamiento,duracion_min
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,6D1Z97TNGGkwkOkiZFnVFc,Petit Invest 36 - Debate nos EUA; Guerra comercial China-UE,2020-12-15,15.05
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,0zJZehkp7ygYSHALjgFks4,"Bate-Papo 679 - EUA: debate, economia e pesquisas",2020-12-15,33.02
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,2othDe2tgMm9NYxtopBwsE,Bate-Papo 678 - Tentativa de golpe na Bolívia,2020-12-15,30.44
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,2AuNZl7IAZXgoxIfUoV8Ql,Bate-Papo 677 - A Suprema Corte de Israel e o alistamento dos ultraortodoxos,2020-12-15,29.92
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,1zKC2HIHBxbfXGW1zPST3l,"Bate-Papo 676 - Rússia acusa EUA de ""ataque bárbaro""",2020-12-15,32.52
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,4UtozacedOTC2wlr7D0Krc,Petit Invest 35 - A economia brasileira se descolou do mundo?,2020-12-15,14.96
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,05g6v2tRXl0wYUWVo1L0p8,Bate-Papo 675 - Sanções ao gás russo,2020-12-15,30.46
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,6ZtjZ4Cb1y7woWrs9tdAsC,Bate-Papo 674 - O que esperar das eleições gerais no Reino Unido?,2020-12-15,33.87
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,6qwarRndf53fIiPUhwg2TE,Bate-Papo 673 - Putin no Vietnã,2020-12-15,34.2
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,5yXmD7xbtLjzk5LJ1wHj5Q,Bate-Papo 672 - Conferência de Paz na Suíça,2020-12-15,31.6
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,4lYJNYolwx45QCW4vBr6fr,Petit Invest 34 - Montanha russa nas expectativas brasileiras,2020-12-15,13.67
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,6IW6zF38WApbRTetHlteG8,Bate-Papo 671 - A Cúpula do G7,2020-12-15,35.39
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,6OtwYkEhVByoOzj7O87MTq,Bate-Papo 670 - A estratégia de Macron para as eleições,2020-12-15,34.07
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,6wVwC1At1KlAvXBzYv7m9t,Bate-Papo 669 - Cessar-fogo à vista?,2020-12-15,29.9
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,3mkq6RXAXLb7Z52620KwqW,Bate-Papo 668 - Parlamento Europeu e manobra de Macron,2020-12-15,32.7
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,3KgQGK7Tt9djRIThkfzStx,Petit Invest 33 - Por que o dólar subiu tanto? Vai continuar subindo?,2020-12-15,13.71
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,2L4co79qy3xLq2kHJOywVD,"Bate-Papo 667 - 80 Anos do Dia D, Ucrânia e tensões com a Rússia",2020-12-15,34.46
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,1KUM5E0AnKvtD2CrOYrIcp,Bate-Papo 666 - Tóquio lança app de relacionamento,2020-12-15,33.23
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,6ExEdCFGcKblOmzvWJE1yg,Bate-Papo 665 - Surpresa nas eleições indianas,2020-12-15,30.5
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,0g9YXe87SH9KFj8xQoZ8C1,Bate-Papo 664 - México elege sua primeira presidente,2020-12-15,34.27
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,1kf4P8B6g6AcI3oi6jeri8,Petit Invest 32 - Trump x Biden nos investimentos,2020-12-15,14.53
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,4xmDXveenMDY9smLI4O09M,Bate-Papo 663 - TRUMP CONDENADO,2020-12-15,35.03
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,0lhnzCYOSwJOAm1iXlt4h0,Bate-Papo 662 - Eleições sul-africanas: desafio para o partido governista,2020-12-15,35.3
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,3Ks2zfz6M9iY2iG2nhV6lj,Bate-Papo 661 - Oposição pressiona novo governo de Taiwan,2020-12-15,36.27
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,5L6ET38eRXIx5biTVYuDET,Bate-Papo 660 - Bombardeio contra civis em Rafah,2020-12-15,35.21
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,05vVPfIpeDJcZIuvKdgQup,Petit Invest 31 - Resultados positivos derrubam mercado,2020-12-15,13.25
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,1OfnHXpYjtJ1JTXEQjAkEc,Bate-Papo 659 - Netanyahu e a Europa dividida,2020-12-15,34.69
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,3pTP8scSFBldWTZhp6brXb,Bate-Papo 658 - Eleições antecipadas no Reino Unido,2020-12-15,30.9
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,6ZiboEZi057tCZJWNb5wWV,Bate-Papo 657 - Macron e a crise na Nova Caledônia,2020-12-15,34.97
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,3IY4bO03eVjefl2X2RPERj,Bate-Papo 656 - A morte do presidente do Irã,2020-12-15,33.77
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,60YCpZFHGOsuXtzGxIJDcc,Petit Invest 30 - O impacto das mudanças climáticas na economia,2020-12-15,13.5
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,6f8S2YuGOchfqBuvpBD7Wp,Bate-Papo 655 - Putin em Pequim,2020-12-15,30.43
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,5xvnnyy1PbkkgaqfQ4AzDG,Bate-Papo 654 - Atentado contra premiê eslovaco,2020-12-15,33.34
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,6LmU916fl6vOqREawgIEMN,Bate-Papo 653 - Blinken toca guitarra na Ucrânia,2020-12-15,30.91
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,0VSRyWEITLMUZx6PWmqJlo,Bate-Papo 652 - Rússia volta a cobiçar grande cidade ucraniana,2020-12-15,35.76
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,6u90bCuOakqrtLzq888KJM,Petit Invest 29 - Racha no COPOM e incerteza no Brasil,2020-12-15,14.55
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,5ys9mlDx8m5JQvI5bLMauw,Bate-Papo 651 - Zelensky denuncia tentativas de assassinato,2020-12-15,30.02
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,3a35sf9chGlxjWQRgcPo9u,Bate-Papo 650 - A paralisação do envio de armas para Israel,2020-12-15,31.41
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,1f0k0PnmE3NkJS8IFOL8EB,Bate-Papo 649 - Operação militar israelense em Rafah,2020-12-15,32.07
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,2t2rmqq2kTA3gT4OJJ9CkL,Petit Invest 28 - Mercado sem rumo,2020-12-15,13.9
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,0CSuTMWvYgyhcWvtHDTCxj,Bate-Papo 648 - Trump versus Biden: o que apontam as pesquisas,2020-12-15,36.59
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,6HDWUAk19TJx5cANpJq1tl,Bate-Papo 647 - Ucrânia pressiona exilados a voltarem para lutar,2020-12-15,32.14
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,6qkxBWMwEvewuWmDNYTDBc,Petit Invest 27 - O preocupante resultado da economia dos EUA,2020-12-15,13.21
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,2wLfAwpP3EC4ABVBiBlLng,Bate-Papo 646 - Blinken na China; 50 anos da Revolução dos Cravos,2020-12-15,32.11
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,7GJTB3ABYVoiEfpi9FRUXd,Bate-Papo 645 - Ucrânia e os mísseis de longo alcance dos EUA,2020-12-15,32.9
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,5QHSY7aD5VETmnqvTlIFqn,Bate-Papo 644 - Sunak envia refugiados para longe,2020-12-15,33.54
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,6NTZ55cAsIudK4usS8Avlk,Bate-Papo 643 - O Pacotão do Biden e seu impacto nas guerras,2020-12-15,30.5
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,2CXj2EUaHJgfiMhMaInrJN,Petit Invest 26 - Crise no Oriente Médio e juros: semana de pessimismo,2020-12-15,19.69
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,2iHW3joENpnj4rF0ncceiG,Bate-Papo 642 - A Palestina não vai entrar na ONU,2020-12-15,31.94
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,5YsP71L8iuaXYvcRnhMi4e,Bate-Papo 641 - EUA reimpõem sanção contra a Venezuela,2020-12-15,31.42
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,6uhMGzF58md3Qj1y4JitWh,Bate-Papo 640 - O caminho da Palestina para se tornar membro da ONU,2020-12-15,32.28
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,1Ty76mDWaJqYcvjrtSfM0Q,Bate-Papo 639 - Apreensão no Oriente Médio,2020-12-15,33.33
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,3wypd9XlX4doSa5ocsgFz1,Petit Invest 25 - O que está acontecendo com o ouro?,2020-12-15,11.06
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,6v5ulCBYQK0H6JV2jUSESl,Bate-Papo 638 - México pede que Equador seja suspenso da ONU,2020-12-15,33.24
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,2KlGO4Xg6q9A3H4XPRy6Uw,Bate-Papo 637 - Chanceler argentina a caminho do Brasil,2020-12-15,33.03
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,1puB5FqbXAKGLBhqs3mcDy,Petit Convida 12 - Ariel Palacios,2020-12-15,68.68
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,0f7iUdgJaFRtufSaOplcq9,Bate-Papo 636 - Espião russo no Brasil,2020-12-15,33.31
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,7CsAc2W3FRq8xe1rlJdWNM,BP 635 - Palestina pede entrada na ONU; Equador versus México,2020-12-15,30.99
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,19APxnVaeVQQnzFx8fLPyt,Petit Invest 24 - O impacto (negativo) da Inteligência Artificial nos investimentos no Brasil,2020-12-15,13.1
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,6tyeQ3eDGONyEaK6Oiljp0,Bate-Papo 634 - Biden avisa: relação com Israel pode mudar,2020-12-15,33.01
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,6fbvcgOVLvS6VdMKpOl4xr,Bate-Papo 633 - O terremoto em Taiwan; Desespero ucraniano,2020-12-15,30.42
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,5PDfxYA99ng5AKcD7RXUXK,BP 632 - Trump vende Bíblia; Diálogo Biden-Xi Jinping,2020-12-15,32.36
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,34XhSk1Fcr5pqu0YvyK1Qj,BP 631 - Derrota de Erdogan; pressão sobre Netanyahu,2020-12-15,31.84
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,0MaJ4fPebXg4mzsx4n7c6y,BP 630 - Rússia ignorou alertas dos EUA?,2020-12-15,31.91
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,2aDjhnaMCxftOyOhdLav7O,Petit Invest 23 - A escolha das palavras nas expectativas econômicas,2020-12-15,13.46
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,1ULJBoOS3jIJQYxd7l3jUV,BP 629 - Geopolítica e Counter-Strike,2020-12-15,33.35
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,5WpgjMzI9GpTW0Oza2Klki,BP 628 - Satélites de Elon Musk podem ser alvo militar da Rússia,2020-12-15,34.2
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,1E5dMJgJZovKcRRbNGw3sf,BP 627 - A crise no Haiti; os 100 dias de Milei,2020-12-15,32.28
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,6dmr5ywcAzmFvTM0V8eLXe,BP 626 - Putin até 2030,2020-12-15,31.13
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,3orbrkHAyDI7EqyInW6BQC,Petit Invest 22 - Investimentos em tempos de desglobalização,2020-12-15,13.45
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,1lGRH0X083KgHd8J8Lc92Z,BP 625 - Macron sobe o tom diante de Putin,2020-12-15,29.28
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,27w6yA8BVSTZ1iXm5YYr6x,BP 624 - Tik Tok banido nos EUA?,2020-12-15,34.85
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,5Lz11eFsCuSznBjj9dxXwT,BP 623 - Primeiro-ministro do Haiti renuncia,2020-12-15,34.11
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,2W0dpuXXvY7zuMSOPWgd2x,BP 622 - Portugal: centro-direita vence; extrema-direita avança,2020-12-15,35.53
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,5VuU2RDv90xA1LjBxldmHc,Petit Invest 21 - Bitcoin: por que valorizou tanto?,2020-12-15,13.15
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,3PGewznwlhjmZV5ZPT4jeb,Bate-Papo 621 - Trump busca vice-presidente; Biden discursa,2020-12-15,32.51
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,1j8DQqGOZaqqzsS0SCGKWz,BP 620 - Trump vence de lavada na Super Terça; Haley desiste,2020-12-15,32.51
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,46MggOPtYujL85ICtRUER3,BP 619 - Eleições na Venezuela: data marcada,2020-12-15,35.79
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,0nJJwf61k29CQZcmYLHVX8,BP 618 - Trump elegível e favorito,2020-12-15,30.07
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,1ySy9Y9lFwXJpR9Zvf2ftZ,BP 617 - Nova tragédia em Gaza coloca trégua em risco,2020-12-15,32.9
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,64DJR3Gp1QE7bKk1YDQ7bn,"BP 616 - Israel, Palestinos e o Ramadã que se aproxima",2020-12-15,31.06
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,5XGKLgzg35LgjcDiInsR3O,Bate-Papo 615 - França vai mandar tropas para a Ucrânia?,2020-12-15,33.63
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,3SJoRi1CKYgxQQciNAGchX,BP 614 - Dois anos de guerra: economia russa e energia na Europa,2020-12-15,31.78
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,6RPjbsqxfkOZcXGRe9c6OH,Petit Invest 20 - NVidia e o futuro da economia,2020-12-15,13.48
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,3X1fn9LKWZ1jg8R7VdTAlh,BP 613 - Israel ataca Rafah; G20,2020-12-15,28.98
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,5QR8NtYa5yN7a59UtWMuP3,BP 612 - O G20 no Rio de Janeiro,2020-12-15,32.52
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,1jwbhe5naZD3zCewzndy8f,BP 611 - EUA pedem cessar-fogo,2020-12-15,32.71
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,2qlcDtZwBdS1ONvCbh817G,BP 610 - A crise entre Brasil e Israel,2020-12-15,37.93
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,73VntOj4t4BaIJMAsv2lRF,Petit Invest 19 - Navalny; Prognósticos da Economia Mundial,2020-12-15,15.43
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,2mXAgNMgWY61jDAGKOQffj,BP 609 - Javier Milei garante que dolarização virá,2020-12-15,33.83
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,4xQlPkvr9ELBTRUIWEzxKu,BP 608 - Trump e o futuro da OTAN,2020-12-15,32.71
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,7CUwvLkDw437LHBfdsCHQY,BP 607 - Trump e a Suprema Corte,2020-12-15,35.46
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,6b6RWmCOsb5GFgLWVQaLI5,BP 606 - Israel rejeita proposta do Hamas,2020-12-15,34.27
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,1cgpuzIcDE6PG7z1VHRaQd,BP 605 - Crise no Senegal; Sebastián Piñera,2020-12-15,34.02
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,1CvSkJZrXprLO2Q2t8bbld,BP 604 - Bukele reeleito em El Salvador,2020-12-15,33.19
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,2mXMZptYn6DMWkou7O55XD,Petit Invest 18 - Os impactos da Super Quarta,2020-12-15,11.66
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,25jeoUpzdZjuTzPWYNWDri,BP 603 - UE aprova ajuda à Ucrânia,2020-12-15,36.42
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,7ht3mjdveGfUVcAPyjntam,BP 602 - Putin fecha o cerco a opositores; Super Quarta,2020-12-15,31.57
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,0L4Y9eSGpntKVsESE54GoC,BP 601 - Pressão em Israel contra cessar-fogo,2020-12-15,34.25
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,2Y44IechsAKBKrb5td21UM,BP 600 - A França paralisada,2020-12-15,34.85
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,2u5oPtqz2dMCa6GlrL2RDm,Petit Invest 17 - Crescimento econômico surpreende nos EUA,2020-12-15,13.54
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,6acviAeF66rtvmwW1c6CzX,BP 599 - Pesquisa nos EUA; protestos na França,2020-12-15,33.57
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,42P4B0YH6oF9fOOw1jiMI1,BP 598 - Argentina registra a maior inflação do mundo,2020-12-15,30.72
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,77iUWHu9CvAVgmhXli6li5,BP 597 - Notícias da guerra no Oriente Médio,2020-12-15,28.84
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,7vokSCSAikEMp9QVeLuFaG,BP 596 - Netanyahu rejeita proposta do Hamas,2020-12-15,33.44
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,2KtSACnHe8b9aeDxE2iClv,Petit Invest 16 - O caminho dos juros nos EUA,2020-12-15,12.8
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,5uhVwvNRjJc9pciOTV3ENh,BP 595 - Ucrânia atinge petróleo russo; Paquistão atinge o Irã,2020-12-15,33.21
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,5wPOyidSHUMYhiRg4dxXZI,BP 594 - Agressividade iraniana; Províncias argentina emitem moeda,2020-12-15,34.89
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,77B8BSMP75VJYsXg1vNqxc,BP 593 - Irã ataca Iraque,2020-12-15,30.03
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,2ZJRXROYFJp39WS0OfF6QQ,Bate-Papo 592 - Primárias nos EUA; Novo presidente em Taiwan,2020-12-15,31.02
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,2FdZ1UFHvTbaWE0WOKS1zr,Petit Invest 15 -  Inflação nos EUA e no Brasil,2020-12-15,12.36
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,6bGsRXpgGHkJ8blZDO8llW,BP 591 - Clima quente no Oriente Médio,2020-12-15,31.82
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,6fJKIgOCel8qJXe0un6rsg,Bate-Papo 590 - Guerra Civil no Equador; Risco no Mar Vermelho,2020-12-15,34.18
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,77mkxWGdFiMJ559qyUiKxE,Bate-Papo 589 - Crise no Equador,2020-12-15,35.73
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,4v8taLSGyhX5M2HdmL2SAR,Bate-Papo 588 - Um exército para a UE; Argentina e o FMI,2020-12-15,33.33
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,5HR7z64T6HLbxQXBs923qW,Retrospectiva 2023,2020-12-15,82.07
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,0areBxrYFQlViEuKXhEdfn,"BP 587 - Trump, por ora, inelegível",2020-12-15,34.29
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,3hhvUILR9HtQpgvFrKgKGo,BP 586 - Constituição no Chile; Grana russa para a Ucrânia,2020-12-15,34.38
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,4arvglrnM7nz31eficPohi,Petit Invest 14 -  A Super Quarta e o seu bolso,2020-12-15,12.76
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,0dzRGhO0nxVYklTwnIwGbg,BP 585 - UE abre caminho para a Ucrânia,2020-12-15,36.11
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,1IT4bvi53c2XtVQ988UP7C,Petit Convida 11 - Ariel Palacios e a posse de Milei,2020-12-15,63.46
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,6oUDFo9CtNJnt5SlkO2k3t,BP 584 - A COP-28 e petróleo,2020-12-15,33.33
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,2gyj3Gri9MjSsI6W9HmCzM,BP 583 - Pacotão do Milei; pesquisa sobre Biden e Trump,2020-12-15,32.19
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,2IYpbDjbNEgmKeL7HyHAJ4,BP 582 - ¡No hay plata!,2020-12-15,34.29
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,1nCnOIHVV4LVWblJGiYC1G,BP 581 - Brasil e EUA reagem à Venezuela,2020-12-15,31.74
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,7gcXk8Xib4FJicwsO71fLG,Bate-Papo 580 - Novo mapa da Venezuela,2020-12-15,33.46
BR,pt,technology,75MOMlaBaE9Smo2Vp87CO2,Petit Journal,Petit Journal,1000,877,3jxm28X4canXuaHfnivL0f,Petit Convida 10 - Ibrahim Alzeben (Embaixador palestino no Brasil),2020-12-15,42.64
